nome_cientifico,nome_popular,grupo,status_iucn,bioma,bioma_principal,habitat_afetado_pct,latitude,longitude,estado,ano,mes
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.399886,-47.85905,Minas Gerais,2020.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.943353,-47.832501,Distrito Federal,2020.0,9.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.840039,-47.97567,Distrito Federal,2020.0,9.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.902195,-47.854623,Distrito Federal,2020.0,9.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-21.13362,-47.608104,São Paulo,2020.0,9.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.224191,-46.405836,Minas Gerais,2020.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-21.863677,-47.987281,São Paulo,2020.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-21.113166,-51.919621,São Paulo,2020.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.255366,-47.702943,,2020.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-16.231029,-49.082417,Goiás,2020.0,11.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.809082,-47.958683,Distrito Federal,2020.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.953675,-47.908812,Distrito Federal,2019.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.115523,-46.737412,Minas Gerais,2019.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.982772,-47.854287,Distrito Federal,2019.0,2.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.338453,-46.433753,Minas Gerais,2019.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.82631,-47.855937,Distrito Federal,2019.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.9437,-54.119,,2019.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.963383,-45.939742,Bahia,2019.0,4.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.982656,-47.866825,Distrito Federal,2019.0,4.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-21.5121,-52.5597,,2019.0,4.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.4927,-54.3279,,2019.0,4.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.634747,-47.973171,Distrito Federal,2019.0,5.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.4517,-52.9129,,2019.0,5.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-23.292457,-47.275074,São Paulo,2019.0,6.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-21.7755,-53.1985,,2019.0,6.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.096725,-46.629394,São Paulo,2019.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.161573,-52.84258,Goiás,2019.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.4744,-54.1043,,2019.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.390841,-46.640897,Minas Gerais,2019.0,8.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-10.184086,-45.215858,Piauí,2019.0,8.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-17.587333,-56.567442,Mato Grosso do Sul,2019.0,8.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.316562,-47.571222,São Paulo,2019.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.957283,-47.949734,Distrito Federal,2019.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.070112,-47.437265,Goiás,2019.0,11.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.392332,-52.991491,Goiás,2019.0,11.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-21.4162,-52.7177,,2019.0,11.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.543257,-52.389671,São Paulo,2019.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.868649,-45.87705,Bahia,2019.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.148088,-52.878359,Goiás,2019.0,12.0
